,Iteration,pararel_time,total_time,now_obj,now_conv,now_lips,num_call_obj,num_call_nbl,num_call_proj,num_call_conv
0,0,0.0,0.0,-4230.748898421214,75.2864951460398,146.19883040935667,0,0,0,0
0,1,5.828125,54.65625,-4575.342384831689,30.668800101525058,146.19883040935667,2,3,1,1
0,2,11.609375,109.0625,-4727.243679883292,22.72083552052483,146.19883040935667,4,6,2,2
0,3,17.375,163.453125,-4840.291056811798,16.80737360618761,146.19883040935667,6,9,3,3
0,4,23.015625,217.5,-4928.143970472646,11.571984548027746,146.19883040935667,8,12,4,4
0,5,28.796875,272.0625,-4997.508351970766,10.29745059303268,146.19883040935667,10,15,5,5
0,6,34.59375,326.734375,-5053.367822477278,9.095650544964926,146.19883040935667,12,18,6,6
0,7,40.3125,381.0,-5098.818680292225,8.000273302730974,146.19883040935667,14,21,7,7
0,8,46.046875,435.0625,-5135.87525985205,7.574427310850368,146.19883040935667,16,24,8,8
0,9,51.90625,490.0625,-5166.801691932528,7.313408579851357,146.19883040935667,18,27,9,9
0,10,57.703125,544.53125,-5193.230582434179,6.9516091909869075,146.19883040935667,20,30,10,10
0,11,63.4375,598.40625,-5216.2110352659365,6.47017500552607,146.19883040935667,22,33,11,11
0,12,69.125,652.296875,-5236.3019794496795,5.884394916793303,146.19883040935667,24,36,12,12
0,13,74.859375,706.671875,-5253.850206233909,5.208834580459321,146.19883040935667,26,39,13,13
0,14,80.59375,760.828125,-5269.274220676491,4.487888926036874,146.19883040935667,28,42,14,14
0,15,86.25,814.609375,-5282.7225317006305,3.783926657739638,146.19883040935667,30,45,15,15
0,16,91.9375,868.4375,-5294.307528647772,3.5256307166684717,146.19883040935667,32,48,16,16
0,17,97.6875,922.609375,-5304.220071898405,3.2431559027438825,146.19883040935667,34,51,17,17
0,18,103.390625,976.671875,-5312.652711927777,2.9488428703660823,146.19883040935667,36,54,18,18
0,19,109.140625,1030.84375,-5319.806676601679,2.65331543834806,146.19883040935667,38,57,19,19
0,20,114.9375,1085.078125,-5325.8652673028255,2.3647070523284026,146.19883040935667,40,60,20,20
0,21,120.703125,1139.203125,-5330.951950595108,2.081719146190549,146.19883040935667,42,63,21,21
0,22,126.375,1192.828125,-5335.235964575095,1.8930839888281437,146.19883040935667,44,66,22,22
0,23,132.140625,1247.109375,-5338.860533850281,1.779985025639518,146.19883040935667,46,69,23,23
0,24,137.921875,1301.453125,-5341.960553380284,1.6765373578999374,146.19883040935667,48,72,24,24
0,25,143.71875,1355.859375,-5344.630654780011,1.5765395141927683,146.19883040935667,50,75,25,25
0,26,149.453125,1409.859375,-5346.953979759906,1.4802676498145393,146.19883040935667,52,78,26,26
0,27,155.140625,1463.796875,-5348.997830203461,1.3874799661168766,146.19883040935667,54,81,27,27
0,28,160.875,1517.859375,-5350.810803286939,1.2988823359552153,146.19883040935667,56,84,28,28
0,29,166.625,1571.78125,-5352.426497538119,1.2142504783086332,146.19883040935667,58,87,29,29
0,30,172.296875,1625.578125,-5353.875082787108,1.1328755346415098,146.19883040935667,60,90,30,30
0,31,178.046875,1679.53125,-5355.181965301503,1.0541096224399324,146.19883040935667,62,93,31,31
0,32,183.78125,1733.328125,-5356.36289033669,0.977730475258758,146.19883040935667,64,96,32,32
0,33,189.484375,1787.09375,-5357.431924531817,0.9036314514257833,146.19883040935667,66,99,33,33
0,34,195.171875,1840.875,-5358.3829323065265,0.8308371290372054,146.19883040935667,68,102,34,34
0,35,200.875,1894.921875,-5359.238778232591,0.7593756146910635,146.19883040935667,70,105,35,35
0,36,206.5625,1948.765625,-5360.01348766049,0.7006441557881711,146.19883040935667,72,108,36,36
0,37,212.390625,2003.078125,-5360.719644225665,0.662670479882221,146.19883040935667,74,111,37,37
0,38,218.09375,2057.109375,-5361.363766323354,0.6269718088221359,146.19883040935667,76,114,38,38
0,39,223.9375,2111.890625,-5361.953181760501,0.5937086538694627,146.19883040935667,78,117,39,39
0,40,229.609375,2165.90625,-5362.493610779326,0.5629737529107706,146.19883040935667,80,120,40,40
0,41,235.3125,2220.046875,-5362.98935055128,0.534802009016299,146.19883040935667,82,123,41,41
0,42,241.15625,2275.171875,-5363.443073133808,0.509178010005891,146.19883040935667,84,126,42,42
0,43,246.90625,2329.734375,-5363.85548333501,0.48569777417138865,146.19883040935667,86,129,43,43
0,44,252.625,2384.03125,-5364.228432542938,0.464143302593926,146.19883040935667,88,132,44,44
0,45,258.40625,2438.140625,-5364.566711687096,0.4443763578629663,146.19883040935667,90,135,45,45
0,46,264.171875,2492.078125,-5364.87436908707,0.4262707148301552,146.19883040935667,92,138,46,46
0,47,269.875,2545.953125,-5365.154443293652,0.4094393393937696,146.19883040935667,94,141,47,47
0,48,275.5625,2599.609375,-5365.408276550042,0.39361768145938136,146.19883040935667,96,144,48,48
0,49,281.28125,2653.296875,-5365.636630785441,0.39184243289420273,146.19883040935667,98,147,49,49
0,50,287.046875,2707.359375,-5365.846079093543,0.39798247632304684,146.19883040935667,100,150,50,50
0,51,292.78125,2761.359375,-5366.040278366379,0.3907928271289947,146.19883040935667,102,153,51,51
0,52,298.5625,2815.953125,-5366.222617383473,0.38969834902811706,146.19883040935667,104,156,52,52
0,53,304.265625,2870.0625,-5366.395766653855,0.4043276449492524,146.19883040935667,106,159,53,53
0,54,310.03125,2924.421875,-5366.561068502081,0.4047974855507171,146.19883040935667,108,162,54,54
0,55,315.71875,2978.671875,-5366.717928109321,0.3924905267629849,146.19883040935667,110,165,55,55
0,56,321.40625,3032.5,-5366.868660313722,0.36909247991079785,146.19883040935667,112,168,56,56
0,57,327.140625,3086.390625,-5367.014523447193,0.336534527664901,146.19883040935667,114,171,57,57
0,58,332.859375,3140.265625,-5367.155048471791,0.2966569361235513,146.19883040935667,116,174,58,58
