,Iteration,pararel_time,total_time,now_obj,now_conv,num_call_obj,num_call_dir
0,0,0.0,0.0,872914.3566614145,1.7976931348623157e+308,0,0
0,1,32005.53125,32660.578125,747397.306847781,125517.04981363355,1,1
0,2,71040.140625,72493.796875,713749.7597250408,33647.54712274019,2,2
0,3,102779.90625,104886.34375,704613.713212472,9136.046512568719,3,3
0,4,135902.0625,138688.328125,700748.7271121251,3864.9861003468977,4,4
0,5,168714.734375,172125.265625,698650.5485828207,2098.1785293044522,5,5
0,6,202498.140625,206577.609375,697355.4220458847,1295.1265369360335,6,6
0,7,237028.28125,241814.875,696487.5730479958,867.8489978888538,7,7
0,8,272958.3125,278476.984375,695871.7186397335,615.8544082622975,8,8
0,9,307122.984375,313339.21875,695415.6021858553,456.1164538782323,9,9
0,10,341465.9375,348385.984375,695066.6300077842,348.9721780710388,10,10
0,11,372216.140625,379766.890625,694792.250319041,274.37968874326907,11,11
0,12,403362.46875,411552.171875,694572.1977435203,220.05257552070543,12,12
0,13,435491.015625,444335.78125,694392.5162955753,179.6814479449531,13,13
0,14,468645.03125,478170.296875,694243.5556960506,148.9605995246675,14,14
0,15,502648.609375,512865.875,694118.4441933131,125.11150273750536,15,15
0,16,537479.65625,548401.78125,694012.1566834582,106.28750985488296,16,16
0,17,572988.46875,584637.640625,693920.943273512,91.21340994630009,17,17
0,18,604466.25,616726.625,693841.6944153473,79.24885816464666,18,18
0,19,636589.578125,649498.25,693772.8400504399,68.85436490736902,19,19
0,20,668576.71875,682089.765625,693712.2941157115,60.54593472846318,20,20
0,21,700882.53125,715002.109375,693658.8070600859,53.487055625533685,21,21
0,22,733208.921875,747928.8125,693611.2486216484,47.55843843752518,22,22
0,23,765552.546875,780884.390625,693568.7412816905,42.50733995786868,23,23
0,24,798346.609375,814294.5,693530.5737681114,38.16751357913017,24,24
0,25,831046.1875,847612.03125,693496.125088804,34.44867930735927,25,25
0,26,863795.3125,881010.1875,693464.9673153375,31.15777346654795,26,26
0,27,896816.75,914705.609375,693436.6408694445,28.32644589303527,27,27
0,28,930356.125,948916.828125,693410.8066385132,25.834230931242928,28,28
0,29,965191.34375,984405.578125,693387.1693365492,23.63730196398683,29,29
0,30,1000253.21875,1020130.1875,693365.4785166461,21.690819903160445,30,30
0,31,1035439.34375,1055984.140625,693345.5173928016,19.96112384449225,31,31
0,32,1070963.734375,1092178.5625,693327.099716123,18.417676678625867,32,32
0,33,1106889.40625,1128783.625,693310.0648572813,17.034858841681853,33,33
0,34,1143013.28125,1165590.640625,693294.2682469834,15.796610297868028,34,34
0,35,1179524.125,1202794.390625,693279.5971439418,14.671103041619062,35,35
0,36,1216550.484375,1240521.96875,693265.9346425865,13.662501355283894,36,36
0,37,1253612.125,1278291.921875,693253.190997463,12.743645123555325,37,37
0,38,1291098.484375,1316496.0,693241.2834178152,11.90757964772638,38,38
0,39,1323399.265625,1349410.828125,693229.8351443412,11.448273474001326,39,39
0,40,1355750.765625,1382376.109375,693219.3840062515,10.451138089760207,40,40
0,41,1388328.359375,1415575.375,693209.5775204883,9.806485763168894,41,41
0,42,1421210.328125,1449088.78125,693200.3636966161,9.213823872152716,42,42
0,43,1454512.859375,1483023.890625,693191.6862026546,8.677493961527944,43,43
0,44,1487949.921875,1517097.53125,693183.5033950664,8.182807588251308,44,44
0,45,1521615.453125,1551411.59375,693175.7710994075,7.732295658905059,45,45
0,46,1555492.75,1585935.0,693168.4684915587,7.302607848774642,46,46
0,47,1590886.65625,1622003.09375,693161.6213815247,6.847110033966601,47,47
0,48,1626675.71875,1658486.234375,693155.0643046758,6.557076848926954,48,48
0,49,1662615.078125,1695106.484375,693148.8443972523,6.219907423481345,49,49
0,50,1698640.859375,1731823.296875,693142.9374260511,5.906971201184206,50,50
0,51,1734828.109375,1768714.0,693137.32225161,5.6151744411326945,51,51
0,52,1770971.515625,1805549.6875,693131.9721978895,5.350053720525466,52,52
0,53,1807593.734375,1842889.34375,693126.883712768,5.088485121494159,53,53
0,54,1843943.65625,1879938.953125,693122.0261231448,4.857589623192325,54,54
