,Iteration,pararel_time,total_time,now_obj,now_conv,num_call_obj,num_call_dir
0,0,0.0,0.0,1221403.4375219736,1.7976931348623157e+308,0,0
0,1,90146.921875,91680.4375,434360.301251295,787043.1362706786,38,1
0,2,129946.015625,132159.375,278959.6219290917,155400.67932220333,58,2
0,3,159660.703125,162382.28125,268955.8348937137,10003.787035377987,74,3
0,4,199963.234375,203362.015625,259691.8034506917,9264.031443022017,92,4
0,5,234266.359375,238241.6875,258102.4928641289,1589.3105865627876,109,5
0,6,266933.65625,271460.21875,256838.43187065911,1264.060993469786,125,6
0,7,305302.609375,310479.359375,256547.71540565015,290.71646500896895,143,7
0,8,331300.828125,336929.40625,256101.04896121647,446.6664444336784,155,8
0,9,372092.421875,378440.140625,255983.16186611666,117.88709509980981,173,9
0,10,400347.046875,407174.984375,255884.1456046456,99.01626147105708,186,10
0,11,431894.328125,439268.5,255843.92180859763,40.22379604796879,200,11
0,12,454195.546875,461957.71875,255823.21101685072,20.710791746911127,212,12
0,13,476357.4375,484505.328125,255812.83514576976,10.375871080963407,224,13
0,14,494074.09375,502527.828125,255803.85914703936,8.975998730398715,234,14
0,15,516969.421875,525821.421875,255799.4739832306,4.3851638087653555,246,15
0,16,532911.9375,542039.9375,255795.88440244115,3.589580789441243,255,16
0,17,553231.078125,562707.8125,255794.14279201522,1.7416104259318672,266,17
0,18,569413.734375,579164.6875,255793.36278540606,0.7800066091585904,275,18
0,19,578107.03125,588005.53125,255793.33083684643,0.03194855962647125,281,19
