,Iteration,pararel_time,total_time,now_obj,now_conv,now_lips,num_call_obj,num_call_nbl,num_call_proj,num_call_conv
0,0,0.0,0.0,-4230.748898421214,75.28649514603978,146.19883040935667,0,0,0,0
0,1,0.75,1.25,-4575.342384831689,30.66880010152508,146.19883040935667,2,3,2,1
0,2,1.5625,2.5625,-4727.243679883291,22.720835520524822,146.19883040935667,4,6,4,2
0,3,2.25,3.9375,-4840.291056811798,16.807373606187607,146.19883040935667,6,9,6,3
0,4,2.9375,5.1875,-4928.143970472646,11.57198454802774,146.19883040935667,8,12,8,4
0,5,3.8125,6.5625,-4997.508351970766,10.297450593032664,146.19883040935667,10,15,10,5
0,6,4.5625,8.0,-5053.367822477278,9.095650544964922,146.19883040935667,12,18,12,6
0,7,5.3125,9.3125,-5098.818680292225,8.000273302730989,146.19883040935667,14,21,14,7
0,8,6.0,10.625,-5135.875259852049,7.574427310850358,146.19883040935667,16,24,16,8
0,9,6.75,12.0,-5166.801691932527,7.313408579851367,146.19883040935667,18,27,18,9
0,10,7.4375,13.296875,-5193.230582434179,6.951609190986901,146.19883040935667,20,30,20,10
0,11,8.3125,14.71875,-5216.211035265937,6.470175005526057,146.19883040935667,22,33,22,11
0,12,9.125,16.203125,-5236.3019794496795,5.884394916793287,146.19883040935667,24,36,24,12
0,13,9.9375,17.578125,-5253.850206233909,5.208834580459318,146.19883040935667,26,39,26,13
0,14,10.65625,18.796875,-5269.2742206764915,4.4878889260368595,146.19883040935667,28,42,28,14
0,15,11.359375,20.0,-5282.72253170063,3.783926657739625,146.19883040935667,30,45,30,15
0,16,12.046875,21.375,-5294.3075286477715,3.5256307166684637,146.19883040935667,32,48,32,16
0,17,12.84375,22.859375,-5304.220071898405,3.2431559027438785,146.19883040935667,34,51,34,17
0,18,13.53125,24.109375,-5312.652711927777,2.948842870366079,146.19883040935667,36,54,36,18
0,19,14.34375,25.421875,-5319.806676601679,2.6533154383480513,146.19883040935667,38,57,38,19
0,20,15.15625,26.859375,-5325.865267302824,2.364707052328395,146.19883040935667,40,60,40,20
0,21,15.90625,28.171875,-5330.951950595108,2.081719146190548,146.19883040935667,42,63,42,21
0,22,16.59375,29.484375,-5335.235964575095,1.8930839888281468,146.19883040935667,44,66,44,22
0,23,17.21875,30.796875,-5338.860533850281,1.779985025639516,146.19883040935667,46,69,46,23
0,24,18.03125,32.296875,-5341.960553380283,1.6765373578999394,146.19883040935667,48,72,48,24
0,25,18.765625,33.59375,-5344.630654780011,1.5765395141927663,146.19883040935667,50,75,50,25
0,26,19.390625,34.71875,-5346.953979759907,1.48026764981454,146.19883040935667,52,78,52,26
0,27,20.265625,36.28125,-5348.997830203461,1.3874799661168766,146.19883040935667,54,81,54,27
0,28,21.015625,37.59375,-5350.8108032869395,1.2988823359552122,146.19883040935667,56,84,56,28
0,29,21.703125,38.96875,-5352.426497538119,1.214250478308633,146.19883040935667,58,87,58,29
0,30,22.390625,40.28125,-5353.875082787108,1.132875534641506,146.19883040935667,60,90,60,30
0,31,23.203125,41.53125,-5355.181965301503,1.054109622439932,146.19883040935667,62,93,62,31
0,32,23.953125,42.78125,-5356.36289033669,0.9777304752587538,146.19883040935667,64,96,64,32
0,33,24.890625,44.28125,-5357.431924531817,0.9036314514257815,146.19883040935667,66,99,66,33
0,34,25.640625,45.59375,-5358.3829323065265,0.830837129037203,146.19883040935667,68,102,68,34
0,35,26.265625,46.96875,-5359.238778232592,0.7593756146910632,146.19883040935667,70,105,70,35
0,36,26.953125,48.28125,-5360.01348766049,0.70064415578817,146.19883040935667,72,108,72,36
0,37,27.703125,49.53125,-5360.719644225666,0.6626704798822213,146.19883040935667,74,111,74,37
0,38,28.390625,50.90625,-5361.363766323355,0.6269718088221362,146.19883040935667,76,114,76,38
0,39,29.078125,52.21875,-5361.953181760501,0.5937086538694611,146.19883040935667,78,117,78,39
0,40,29.890625,53.71875,-5362.493610779326,0.5629737529107707,146.19883040935667,80,120,80,40
0,41,30.515625,54.96875,-5362.98935055128,0.5348020090162988,146.19883040935667,82,123,82,41
0,42,31.265625,56.28125,-5363.443073133808,0.5091780100058905,146.19883040935667,84,126,84,42
0,43,31.953125,57.59375,-5363.85548333501,0.4856977741713877,146.19883040935667,86,129,86,43
0,44,32.765625,59.09375,-5364.228432542938,0.46414330259392506,146.19883040935667,88,132,88,44
0,45,33.453125,60.46875,-5364.566711687096,0.4443763578629665,146.19883040935667,90,135,90,45
0,46,34.203125,61.78125,-5364.8743690870715,0.426270714830154,146.19883040935667,92,138,92,46
0,47,34.890625,63.03125,-5365.154443293653,0.40943933939376936,146.19883040935667,94,141,94,47
0,48,35.6875,64.4375,-5365.408276550042,0.39361768145938214,146.19883040935667,96,144,96,48
0,49,36.375,65.6875,-5365.636630785441,0.3918424328941983,146.19883040935667,98,147,98,49
0,50,37.125,66.9375,-5365.846079093543,0.39798247632304173,146.19883040935667,100,150,100,50
0,51,37.9375,68.4375,-5366.040278366379,0.390792827128984,146.19883040935667,102,153,102,51
0,52,38.75,69.8125,-5366.222617383473,0.38969834902811495,146.19883040935667,104,156,104,52
0,53,39.5,71.0625,-5366.395766653855,0.4043276449492519,146.19883040935667,106,159,106,53
0,54,40.25,72.5,-5366.561068502082,0.4047974855507135,146.19883040935667,108,162,108,54
0,55,41.0,73.8125,-5366.717928109323,0.39249052676298146,146.19883040935667,110,165,110,55
0,56,41.625,75.0625,-5366.868660313722,0.36909247991079686,146.19883040935667,112,168,112,56
0,57,42.3125,76.296875,-5367.014523447192,0.336534527664899,146.19883040935667,114,171,114,57
0,58,43.0,77.546875,-5367.155048471791,0.29665693612355026,146.19883040935667,116,174,116,58
0,59,43.734375,78.90625,-5367.289434467991,0.25115922388798273,146.19883040935667,118,177,118,59
0,60,44.421875,80.21875,-5367.417366238211,0.2590640446404595,146.19883040935667,120,180,120,60
0,61,45.15625,81.515625,-5367.538197521076,0.2778658814903132,146.19883040935667,122,183,122,61
0,62,45.90625,82.765625,-5367.650571360171,0.29157803861434584,146.19883040935667,124,186,124,62
0,63,46.78125,84.203125,-5367.754662432189,0.29956722266895275,146.19883040935667,126,189,126,63
0,64,47.46875,85.453125,-5367.85045301344,0.3031799145141574,146.19883040935667,128,192,128,64
0,65,48.15625,86.703125,-5367.938129418091,0.303172091938964,146.19883040935667,130,195,130,65
0,66,48.90625,88.203125,-5368.018050214788,0.2997095388533022,146.19883040935667,132,198,132,66
0,67,49.71875,89.578125,-5368.090875402341,0.2928918969147667,146.19883040935667,134,201,134,67
0,68,50.453125,90.921875,-5368.157347894864,0.28279289723206347,146.19883040935667,136,204,136,68
0,69,51.234375,92.375,-5368.218016267144,0.2691122814915117,146.19883040935667,138,207,138,69
0,70,51.921875,93.75,-5368.273070091896,0.2520963820462214,146.19883040935667,140,210,140,70
0,71,52.734375,95.1875,-5368.322987763369,0.23231875531259316,146.19883040935667,142,213,142,71
0,72,53.421875,96.5625,-5368.3683451027255,0.21015147628332942,146.19883040935667,144,216,144,72
0,73,54.171875,97.90625,-5368.408838702938,0.1859558641718424,146.19883040935667,146,219,146,73
0,74,54.859375,99.15625,-5368.44679353992,0.17725573037764153,146.19883040935667,148,222,148,74
0,75,55.609375,100.65625,-5368.482948896631,0.19033520092624945,146.19883040935667,150,225,150,75
0,76,56.296875,102.03125,-5368.5177072619135,0.2000641679503532,146.19883040935667,152,228,152,76
0,77,57.046875,103.515625,-5368.551427046531,0.20651139272321384,146.19883040935667,154,231,154,77
0,78,57.671875,104.640625,-5368.584182057072,0.2097867714315954,146.19883040935667,156,234,156,78
0,79,58.546875,106.078125,-5368.616127229275,0.21004495288543168,146.19883040935667,158,237,158,79
0,80,59.296875,107.28125,-5368.647335589123,0.20747878901887662,146.19883040935667,160,240,160,80
0,81,60.046875,108.65625,-5368.677849691357,0.20510396467513992,146.19883040935667,162,243,162,81
0,82,60.796875,109.890625,-5368.7078403963205,0.2082850415291002,146.19883040935667,164,246,164,82
0,83,61.609375,111.328125,-5368.737282861484,0.20932384996378206,146.19883040935667,166,249,166,83
0,84,62.359375,112.640625,-5368.766260773415,0.20820727200880818,146.19883040935667,168,252,168,84
0,85,63.046875,113.953125,-5368.794733251302,0.20499850411020026,146.19883040935667,170,255,170,85
0,86,63.796875,115.390625,-5368.822606153663,0.19989045681008166,146.19883040935667,172,258,172,86
0,87,64.484375,116.703125,-5368.850237697619,0.19294669748774773,146.19883040935667,174,261,174,87
0,88,65.21875,118.0,-5368.877639924168,0.18430319964599984,146.19883040935667,176,264,176,88
0,89,65.96875,119.375,-5368.904807210491,0.17411623845714996,146.19883040935667,178,267,178,89
0,90,66.71875,120.546875,-5368.931686730818,0.16254221570745364,146.19883040935667,180,270,180,90
0,91,67.28125,121.6875,-5368.958185189714,0.14973583921035138,146.19883040935667,182,273,182,91
0,92,67.96875,122.9375,-5368.984180282115,0.13585330004306917,146.19883040935667,184,276,184,92
0,93,68.78125,124.25,-5369.009535170849,0.13236754363596803,146.19883040935667,186,279,186,93
0,94,69.46875,125.5625,-5369.034112352049,0.13354329561069012,146.19883040935667,188,282,188,94
0,95,70.15625,126.8125,-5369.057783790647,0.13331943479414265,146.19883040935667,190,285,190,95
0,96,70.71875,127.9375,-5369.080431668279,0.13168135439505335,146.19883040935667,192,288,192,96
