,Iteration,pararel_time,total_time,now_obj,now_conv,num_call_obj,num_call_dir
0,0,0.0,0.0,1224337.835056312,1.7976931348623157e+308,0,0
0,1,2171.015625,2229.90625,708972.6192653097,515365.21579100227,1,1
0,2,3975.5625,4083.96875,526834.8646858995,182137.7545794102,2,2
0,3,5411.640625,5560.078125,407111.6081042631,119723.25658163638,3,3
0,4,6791.59375,6978.03125,352546.2263224439,54565.38178181916,4,4
0,5,8243.40625,8469.65625,323693.9338766393,28852.292445804633,5,5
0,6,9586.796875,9849.296875,306519.93406614754,17173.999810491747,6,6
0,7,10992.09375,11292.875,295494.97285400814,11024.961212139402,7,7
0,8,12297.078125,12633.515625,288023.7054051383,7471.267448869825,8,8
0,9,13647.296875,14020.390625,282746.2817156862,5277.423689452116,9,9
0,10,14984.453125,15393.34375,278884.4643496512,3861.817366035015,10,10
0,11,16343.75,16789.34375,275978.91714073997,2905.5472089112154,11,11
0,12,17766.03125,18250.453125,273739.3541578246,2239.562982915377,12,12
0,13,19118.75,19640.21875,271978.6057536617,1760.7484041628777,13,13
0,14,20567.15625,21127.828125,270569.6915364596,1408.9142172021093,14,14
0,15,21936.5,22534.25,269425.923231145,1143.7683053145884,15,15
0,16,23277.6875,23911.796875,268484.8437786293,941.0794525156962,16,16
0,17,24622.953125,25293.375,267701.9376108146,782.9061678147409,17,17
0,18,26004.5,26712.578125,267044.0798692182,657.8577415963518,18,18
0,19,27284.625,28027.328125,266485.3314124954,558.7484567228239,19,19
0,20,28599.359375,29377.859375,266007.78917411075,477.54223838465987,20,20
0,21,29969.53125,30785.140625,265596.2458895985,411.54328451224137,21,21
0,22,31299.375,32151.703125,265239.02067246963,357.225217128871,22,22
0,23,32636.078125,33525.234375,264927.0692764247,311.9513960449258,23,23
0,24,34048.390625,34976.546875,264653.0718985016,273.9973779231077,24,24
0,25,35495.578125,36463.828125,264411.1571358425,241.91476265911479,25,25
0,26,36956.46875,37965.3125,264196.5310535762,214.62608226627344,26,26
0,27,38397.40625,39446.703125,264005.2598004435,191.271253132727,27,27
0,28,39865.921875,40956.453125,263834.09443641186,171.16536403162172,28,28
0,29,41359.515625,42491.484375,263680.31932689657,153.77510951529257,29,29
0,30,42876.125,44050.03125,263541.673017693,138.64630920358468,30,30
0,31,44379.453125,45595.265625,263416.2505192651,125.42249842791352,31,31
0,32,45910.6875,47169.53125,263302.4172884596,113.83323080546688,32,32
0,33,47447.5,48750.0,263198.7999776651,103.61731079447782,33,33
0,34,48999.765625,50345.484375,263104.21987318364,94.58010448148707,34,34
0,35,50542.25,51931.828125,263017.66084605054,86.55902713310206,35,35
0,36,52096.203125,53529.546875,262938.2436489245,79.41719712602207,36,36
0,37,53643.953125,55120.1875,262865.2065833486,73.03706557588885,37,37
0,38,55243.734375,56764.71875,262797.88645426213,67.32012908649631,38,38
0,39,56860.03125,58425.828125,262735.70335646416,62.18309779796982,39,39
0,40,58374.734375,59983.4375,262678.1514357251,57.55192073906073,40,40
0,41,59887.328125,61539.015625,262624.7833659465,53.36806977860397,41,41
0,42,61418.625,63113.59375,262575.20549587364,49.57787007285515,42,42
0,43,62952.203125,64690.6875,262529.067042768,46.1384531056392,43,43
0,44,64494.1875,66274.984375,262486.05939346855,43.00764929945581,44,44
0,45,66039.640625,67863.1875,262445.9067527802,40.15264068834949,45,45
0,46,67589.90625,69456.734375,262408.3617183325,37.545034447684884,46,46
0,47,69135.015625,71045.046875,262373.2067935442,35.15492478833767,47,47
0,48,70721.546875,72675.640625,262340.2447097583,32.96208378585288,48,48
0,49,72290.40625,74288.078125,262309.2952075815,30.949502176837996,49,49
0,50,73852.625,75894.171875,262280.19959818013,29.095609401352704,50,50
0,51,75418.59375,77504.546875,262252.81459400675,27.385004173382185,51,51
0,52,77060.203125,79191.03125,262227.00780817494,25.806785831809975,52,52
0,53,78713.65625,80889.84375,262202.6611562101,24.34665196482092,53,53
0,54,80320.546875,82541.140625,262179.66566808795,22.995488122163806,54,54
0,55,81921.0625,84186.921875,262157.92506456724,21.740603520709556,55,55
0,56,83545.875,85856.828125,262137.3494827434,20.57558182385401,56,56
0,57,85166.875,87522.8125,262117.8576430566,19.49183968678699,57,57
0,58,86764.265625,89164.4375,262099.37378761964,18.483855436963495,58,58
0,59,88387.984375,90833.515625,262081.833122605,17.540665014646947,59,59
0,60,90011.9375,92502.5,262065.17167316898,16.661449436011026,60,60
0,61,91644.390625,94180.390625,262049.3296124972,15.842060671770014,61,61
0,62,93267.6875,95849.328125,262034.25552218943,15.074090307782171,62,62
0,63,94887.671875,97514.734375,262019.8998459237,14.355676265724469,63,63
0,64,96540.734375,99213.609375,262006.22117107696,13.67867484674207,64,64
0,65,98213.109375,100932.078125,261993.17461058707,13.046560489892727,65,65
0,66,99887.4375,102653.09375,261980.72207798937,12.452532597701065,66,66
0,67,101543.125,104354.9375,261968.83004485563,11.892033133743098,67,67
0,68,103243.234375,106101.921875,261957.46330545167,11.366739403951215,68,68
0,69,104894.3125,107799.34375,261946.59086802282,10.872437428857666,69,69
0,70,106542.625,109494.46875,261936.1859622385,10.404905784322182,70,70
0,71,108197.03125,111195.9375,261926.22206598194,9.96389625655138,71,71
0,72,109855.0625,112900.796875,261916.67479756867,9.547268413269194,72,72
0,73,111512.0625,114603.78125,261907.51936631405,9.155431254621362,73,73
0,74,113043.546875,116177.96875,261898.6920799873,8.827286326762987,74,74
0,75,114572.484375,117749.734375,261890.26431901823,8.427760969061637,75,75
0,76,116106.828125,119327.40625,261882.17216842584,8.09215059239068,76,76
0,77,117676.421875,120941.15625,261874.39678636153,7.775382064311998,77,77
0,78,119260.171875,122568.625,261866.92188537863,7.474900982895633,78,78
0,79,120848.4375,124201.359375,261859.73212999714,7.189755381492432,79,79
0,80,122416.484375,125813.84375,261852.81207691075,6.920053086389089,80,80
0,81,124029.0,127471.203125,261846.15054611376,6.661530796991428,81,81
0,82,125674.59375,129162.609375,261839.7338156035,6.416730510245543,82,82
0,83,127280.140625,130812.890625,261833.5489407307,6.184874872822547,83,83
0,84,128869.96875,132447.234375,261827.58691050266,5.96203022802365,84,84
0,85,130470.828125,134093.109375,261821.83525711522,5.751653387444094,85,85
0,86,132084.140625,135751.78125,261816.2850970081,5.550160107115516,86,86
0,87,133712.328125,137425.421875,261810.92819661164,5.3569003964657895,87,87
0,88,135329.3125,139087.71875,261805.75385930782,5.174337303818902,88,88
0,89,136940.953125,140744.203125,261800.75478841568,4.999070892139571,89,89
0,90,138566.796875,142415.84375,261795.92324496005,4.83154345562798,90,90
0,91,140257.109375,144153.390625,261791.25182290404,4.67142205600976,91,91
0,92,141899.859375,145842.265625,261786.73260226994,4.519220634101657,92,92
0,93,143537.453125,147526.046875,261782.3608940302,4.371708239748841,93,93
0,94,145204.46875,149240.0625,261778.12948090053,4.231413129658904,94,94
0,95,146943.6875,151027.15625,261774.03143847568,4.098042424855521,95,95
0,96,148632.28125,152762.09375,261770.06110151054,3.9703369651397225,96,96
0,97,150302.859375,154478.984375,261766.21427860303,3.8468229075078852,97,97
0,98,151975.03125,156197.53125,261762.48588287062,3.7283957324107178,98,98
0,99,153653.046875,157922.015625,261758.8711287676,3.6147541030077264,99,99
0,100,155326.625,159642.09375,261755.36457177994,3.5065569876751397,100,100
0,101,156999.765625,161362.015625,261751.9655908051,3.39898097483092,101,101
0,102,158670.171875,163078.890625,261748.66723333386,3.2983574712416157,102,102
0,103,160368.4375,164824.546875,261745.46736686112,3.1998664727434516,103,103
0,104,162061.15625,166564.765625,261742.35951355606,3.1078533050604165,104,104
0,105,163760.015625,168311.265625,261739.34101690282,3.0184966532397084,105,105
0,106,165491.015625,170090.359375,261736.4076190087,2.933397894114023,106,106
0,107,167239.625,171887.234375,261733.55784838542,2.84977062328835,107,107
0,108,169013.296875,173709.5625,261730.78688082122,2.770967564196326,108,108
0,109,170738.53125,175482.96875,261728.0926429651,2.6942378561361693,109,109
0,110,172493.96875,177287.25,261725.4715071713,2.6211357937718276,110,110
0,111,174264.65625,179107.0,261722.92248706805,2.54902010326623,111,111
0,112,176002.015625,180893.078125,261720.44214874605,2.4803383219987154,112,112
0,113,177749.140625,182688.65625,261718.02724717144,2.4149015746079385,113,113
0,114,179497.40625,184486.015625,261715.67709203152,2.350155139924027,114,114
0,115,181285.4375,186323.65625,261713.38779640413,2.289295627386309,115,115
0,116,183040.1875,188126.8125,261711.15806744384,2.229728960286593,116,116
0,117,184783.46875,189918.3125,261708.98584432743,2.172223116416717,117,117
0,118,186566.28125,191750.734375,261706.86996318522,2.11588114220649,118,118
0,119,188393.671875,193627.5,261704.80695942778,2.063003757444676,119,119
0,120,190166.421875,195449.15625,261702.79585637242,2.011103055352578,120,120
0,121,191921.6875,197253.609375,261700.834931047,1.9609253254311625,121,121
0,122,193664.90625,199045.796875,261698.92251813674,1.9124129102565348,122,122
0,123,195414.3125,200843.609375,261697.0570302172,1.8654879195382819,123,123
0,124,197166.28125,202644.0625,261695.2369661472,1.8200640699942596,124,124
0,125,198903.1875,204429.53125,261693.46085882752,1.7761073196888901,125,125
0,126,200655.734375,206230.609375,261691.7273018438,1.733556983701419,126,126
0,127,202177.5625,207794.671875,261689.9724898266,1.7548120171995834,127,127
0,128,203726.375,209386.53125,261688.31811807264,1.6543717539752834,128,128
0,129,205256.421875,210959.265625,261686.70372988583,1.6143881868047174,129,129
0,130,206795.828125,212541.53125,261685.12625493534,1.5774749504926149,130,130
0,131,208357.25,214145.953125,261683.58536492684,1.5408900085021742,131,131
0,132,209940.9375,215773.1875,261682.08089610253,1.5044688243069686,132,132
0,133,211478.875,217353.96875,261680.6098108309,1.4710852716234513,133,133
0,134,213009.5,218927.46875,261679.17196154039,1.4378492905234452,134,134
0,135,214602.25,220563.78125,261677.76737115637,1.4045903840160463,135,135
0,136,216153.203125,222157.46875,261676.39305531935,1.3743158370198216,136,136
0,137,217702.9375,223750.546875,261675.05013128283,1.342924036522163,137,137
0,138,219259.453125,225350.921875,261673.7356096566,1.3145216262200847,138,138
0,139,220815.453125,226951.03125,261672.44968251933,1.2859271372726653,139,139
0,140,222389.109375,228568.125,261671.19260762894,1.257074890396325,140,140
0,141,223963.921875,230186.796875,261669.96117667912,1.2314309498178773,141,141
0,142,225540.28125,231807.546875,261668.75588880593,1.2052878731919918,142,142
0,143,227138.46875,233451.109375,261667.57736611547,1.17852269046125,143,143
0,144,228767.59375,235125.453125,261666.42236728471,1.1549988307524472,144,144
0,145,230403.265625,236806.59375,261665.29146839213,1.1308988925884478,145,145
0,146,231996.96875,238444.90625,261664.18522257407,1.1062458180531394,146,146
0,147,233597.0625,240089.578125,261663.10061679684,1.0846057772287168,147,147
0,148,235265.453125,241803.78125,261662.0381865154,1.0624302814539988,148,148
0,149,236908.515625,243491.859375,261660.99731201853,1.0408744968590327,149,149
0,150,238520.40625,245148.765625,261659.97865507466,1.0186569438665174,150,150
0,151,240142.453125,246815.859375,261658.97913200624,0.9995230684289709,151,151
0,152,241759.390625,248477.96875,261657.99953236931,0.9795996369211935,152,152
0,153,243388.5625,250152.734375,261657.03930260683,0.9602297624805942,153,153
0,154,245010.28125,251820.328125,261656.0979666069,0.9413359999307431,154,154
0,155,246650.5625,253506.828125,261655.17499773426,0.9229688726481982,155,155
0,156,248339.953125,255243.3125,261654.26994531025,0.9050524240010418,156,156
0,157,249986.40625,256935.71875,261653.38231589273,0.8876294175279327,157,157
0,158,251633.140625,258628.71875,261652.51168306955,0.8706328231783118,158,158
0,159,253273.46875,260315.46875,261651.6576383822,0.8540446873521432,159,159
0,160,254940.59375,262029.984375,261650.81972243823,0.8379159439646173,160,160
0,161,256316.046875,263443.703125,261649.7339863656,1.0857360726222396,161,161
0,162,257703.046875,264868.921875,261648.92484380942,0.8091425561869983,162,162
0,163,259023.75,266227.265625,261648.13102774118,0.7938160682388116,163,163
0,164,260331.75,267572.6875,261647.35209827154,0.7789294696412981,164,164
0,165,261646.890625,268925.171875,261646.5876694171,0.7644288544543087,165,165
0,166,262963.890625,270279.390625,261645.83733240294,0.7503370141494088,166,166
0,167,264287.71875,271640.15625,261645.10075970372,0.7365726992138661,167,167
0,168,265602.265625,272991.984375,261644.377606692,0.7231530117278453,168,168
0,169,266923.90625,274350.796875,261643.6675004955,0.7101061964931432,169,169
0,170,268262.109375,275726.46875,261642.9700912622,0.6974092333111912,170,170
0,171,269600.140625,277101.203125,261642.28509334996,0.6849979122343939,171,171
0,172,270916.328125,278454.28125,261641.6122053895,0.6728879604488611,172,172
0,173,272230.0,279804.828125,261640.94773142893,0.6644739605835639,173,173
0,174,273539.234375,281151.265625,261640.29820407374,0.6495273551845457,174,174
0,175,274852.25,282501.40625,261639.65993911106,0.6382649626757484,175,175
0,176,276164.171875,283850.78125,261639.03266715043,0.627271960634971,176,176
0,177,277520.1875,285244.0,261638.41608488548,0.616582264949102,177,177
0,178,278888.0625,286650.09375,261637.80981513893,0.6062697465531528,178,178
0,179,280207.390625,288006.140625,261637.21378861333,0.596026525599882,179,179
0,180,281522.046875,289358.015625,261636.6278292719,0.5859593414352275,180,180
0,181,282863.078125,290736.59375,261636.05170487938,0.5761243925080635,181,181
0,182,284193.71875,292104.09375,261635.48520249198,0.5665023874025792,182,182
0,183,285511.421875,293458.671875,261634.92810472433,0.5570977676543407,183,183
0,184,286822.484375,294806.453125,261634.38018631248,0.5479184118448757,184,184
0,185,288157.328125,296178.609375,261633.88168846047,0.49849785200785846,185,185
0,186,289498.59375,297557.859375,261633.35127924546,0.5304092150181532,186,186
0,187,290845.34375,298942.609375,261632.82942305517,0.5218561902875081,187,187
0,188,292176.203125,300310.828125,261632.31230415526,0.5171188999083824,188,188
0,189,293520.8125,301693.109375,261631.80693826516,0.5053658901015297,189,189
0,190,294849.375,303059.40625,261631.3096308172,0.4973074479494244,190,190
0,191,296187.328125,304435.171875,261630.82022974588,0.4894010713323951,191,191
0,192,297546.53125,305832.203125,261630.33857010095,0.48165964492363855,192,192
0,193,298928.828125,307252.75,261629.8680877337,0.47048236726550385,193,193
0,194,300292.875,308655.1875,261629.4013625622,0.4667251714854501,194,194
0,195,301632.296875,310032.640625,261628.9419112028,0.45945135940564796,195,195
0,196,302970.734375,311409.59375,261628.49312999798,0.44878120481735095,196,196
0,197,304382.765625,312861.046875,261628.0477228056,0.4454071923682932,197,197
0,198,305730.609375,314247.109375,261627.60912098273,0.43860182288335636,198,198
0,199,307067.4375,315621.890625,261627.18073913758,0.42838184515130706,199,199
0,200,308407.203125,316999.84375,261626.7553255699,0.42541356768924743,200,200
