,Iteration,pararel_time,total_time,now_obj,now_conv,num_call_obj,num_call_nbl
0,298,13763.78125,13760.703125,269468.4094681624,0.5298265618039295,8322,298
0,299,13812.96875,13809.890625,269468.00847778603,0.40099037636537105,8351,299
0,300,13866.484375,13863.375,269467.50199761806,0.50648016796913,8379,300
0,301,13918.578125,13915.46875,269467.24133531156,0.2606623065075837,8408,301
0,302,13965.078125,13961.96875,269466.76712832693,0.47420698462519795,8437,302
0,303,14014.5,14011.390625,269466.4725501668,0.2945781601010822,8466,303
0,304,14063.578125,14060.46875,269466.0570058218,0.4155443450435996,8493,304
0,305,14115.203125,14112.078125,269465.7816554534,0.27535036840708926,8522,305
0,306,14165.234375,14162.09375,269465.285766057,0.49588939640671015,8547,306
0,307,14219.0625,14215.90625,269464.94360058376,0.34216547320829704,8574,307
0,308,14269.609375,14266.453125,269464.40293889266,0.5406616911059245,8601,308
0,309,14319.15625,14315.984375,269464.0938552797,0.30908361298497766,8630,309
0,310,14370.25,14367.078125,269463.6738990847,0.4199561949935742,8659,310
0,311,14419.734375,14416.53125,269463.35396868,0.319930404657498,8688,311
0,312,14469.65625,14466.4375,269462.95834969473,0.3956189852906391,8716,312
0,313,14518.015625,14514.796875,269462.6642962629,0.2940534318331629,8745,313
0,314,14568.171875,14564.9375,269462.26112992625,0.4031663366477005,8773,314
0,315,14619.921875,14616.65625,269461.9273768933,0.33375303295906633,8802,315
0,316,14671.46875,14668.1875,269461.48324990936,0.44412698392989114,8828,316
0,317,14722.921875,14719.640625,269461.14019754005,0.34305236930958927,8857,317
0,318,14772.0625,14768.78125,269460.70985591284,0.4303416272159666,8884,318
0,319,14825.125,14821.828125,269460.3749667916,0.33488912123721093,8912,319
0,320,14880.640625,14877.34375,269459.9105880416,0.4643787500099279,8941,320
0,321,14934.703125,14931.40625,269459.4648363318,0.44575170980533585,8969,321
0,322,14984.34375,14981.046875,269459.16995476926,0.2948815625277348,8998,322
0,323,15036.484375,15033.1875,269458.78710076644,0.3828540028189309,9027,323
0,324,15088.28125,15084.96875,269458.34516968555,0.44193108088802546,9056,324
0,325,15139.28125,15135.96875,269458.01820455544,0.3269651301088743,9079,325
0,326,15188.375,15185.046875,269457.7026553756,0.3155491798534058,9107,326
0,327,15235.359375,15232.03125,269457.3133385766,0.38931679900269955,9136,327
0,328,15281.484375,15278.140625,269457.0278430418,0.28549553477205336,9164,328
0,329,15334.265625,15330.921875,269456.6273404025,0.40050263929879293,9192,329
0,330,15378.203125,15374.859375,269456.19028662186,0.43705378065351397,9220,330
0,331,15426.34375,15422.984375,269455.8082139413,0.38207268057158217,9247,331
0,332,15470.578125,15467.21875,269455.44514027523,0.36307366605615243,9275,332
0,333,15517.390625,15514.03125,269454.9238602245,0.5212800507433712,9304,333
0,334,15564.046875,15560.671875,269454.5619968964,0.3618633280857466,9332,334
0,335,15609.375,15605.984375,269454.0307995405,0.5311973558855243,9359,335
0,336,15655.03125,15651.609375,269453.6863421849,0.34445735561894253,9388,336
0,337,15695.0,15691.578125,269453.25668261066,0.4296595742343925,9416,337
0,338,15736.328125,15732.890625,269452.9152861384,0.34139647224219516,9444,338
0,339,15783.34375,15779.875,269452.3728676443,0.5424184941221029,9473,339
0,340,15829.75,15826.28125,269452.04010124295,0.33276640134863555,9499,340
0,341,15877.984375,15874.484375,269451.6368776061,0.40322363685118034,9528,341
0,342,15921.1875,15917.6875,269451.27206125716,0.36481634894153103,9557,342
0,343,15968.625,15965.109375,269450.85742501484,0.41463624231982976,9584,343
0,344,16013.140625,16009.625,269450.50823517656,0.34918983827810735,9611,344
0,345,16056.90625,16053.390625,269450.1452809903,0.3629541862756014,9639,345
0,346,16100.703125,16097.1875,269449.67765999294,0.4676209973404184,9668,346
0,347,16144.015625,16140.5,269449.3817991003,0.29586089262738824,9694,347
0,348,16188.96875,16185.453125,269448.9100628663,0.4717362340306863,9721,348
0,349,16234.890625,16231.375,269448.5498983695,0.36016449675662443,9749,349
0,350,16280.75,16277.21875,269448.2264125419,0.32348582765553147,9778,350
0,351,16325.515625,16321.96875,269447.9689156428,0.2574968990520574,9807,351
0,352,16370.984375,16367.4375,269447.5968145563,0.372101086541079,9836,352
0,353,16412.8125,16409.265625,269447.4048421608,0.19197239546338096,9865,353
0,354,16454.84375,16451.296875,269446.9420607611,0.46278139972127974,9892,354
0,355,16500.09375,16496.53125,269446.6636199792,0.27844078186899424,9919,355
0,356,16546.71875,16543.140625,269446.3268534891,0.33676649013068527,9947,356
0,357,16590.515625,16586.90625,269446.0761728863,0.2506806027959101,9974,357
0,358,16635.578125,16631.96875,269445.6905366426,0.38563624367816374,10000,358
0,359,16682.125,16678.515625,269445.4104165498,0.2801200927933678,10029,359
0,360,16726.65625,16723.046875,269445.0772898697,0.3331266801105812,10056,360
0,361,16768.21875,16764.578125,269444.7727448795,0.3045449902419932,10083,361
0,362,16812.296875,16808.640625,269444.4687882375,0.30395664199022576,10110,362
0,363,16854.578125,16850.90625,269444.15960546886,0.3091827686293982,10138,363
0,364,16899.625,16895.9375,269443.8678138561,0.29179161274805665,10165,364
0,365,16943.078125,16939.390625,269443.5229079152,0.3449059409322217,10193,365
0,366,16987.53125,16983.84375,269443.2103788314,0.3125290837488137,10222,366
0,367,17031.328125,17027.625,269442.9695991608,0.24077967065386474,10251,367
0,368,17078.953125,17075.25,269442.65886889386,0.31073026690864936,10279,368
0,369,17121.046875,17117.34375,269442.43469708064,0.2241718132281676,10308,369
