,Iteration,pararel_time,total_time,now_obj,now_conv,num_call_obj,num_call_dir
0,0,0.0,0.0,1221403.4375219736,1.7976931348623157e+308,0,0
0,1,3452.59375,3510.765625,675952.2354745442,545451.2020474294,1,1
0,2,5417.171875,5508.875,459063.1314918664,216889.1039826778,2,2
0,3,7684.84375,7814.703125,368701.5004490641,90361.63104280236,3,3
0,4,9667.75,9830.84375,327842.2899140171,40859.210535046994,4,4
0,5,11727.953125,11925.828125,305733.75924044615,22108.53067357093,5,5
0,6,14113.734375,14351.5,292390.6550018264,13343.104238619737,6,6
0,7,16363.328125,16638.75,283737.3531540936,8653.3018477328,7,7
0,8,18836.953125,19153.984375,277809.138552501,5928.214601592626,8,8
0,9,21422.015625,21782.25,273575.69970879424,4233.438843706739,9,9
0,10,23848.6875,24250.03125,270449.3036659893,3126.396042804932,10,10
0,11,26294.15625,26736.890625,268076.3054417183,2372.9982242709957,11,11
0,12,28683.59375,29166.390625,266233.62174417695,1842.6836975413607,12,12
0,13,31050.515625,31573.578125,264774.69599912723,1458.9257450497244,13,13
0,14,33427.546875,33991.0625,263600.19241672836,1174.5035823988728,14,14
0,15,35948.328125,36555.109375,262640.9501936669,959.2422230614466,15,15
0,16,38466.53125,39115.859375,261847.55287344923,793.3973202176858,16,16
0,17,40956.46875,41648.203125,261183.43173287818,664.1211405710492,17,17
0,18,43496.421875,44230.875,260622.41846633502,561.0132665431593,18,18
0,19,46036.765625,46815.28125,260144.30569802705,478.1127683079685,19,19
0,20,48793.15625,49618.875,259733.59043012807,410.7152678989805,20,20
0,21,51433.671875,52304.84375,259378.16279812148,355.42763200658374,21,21
0,22,54150.625,55069.484375,259068.59165867016,309.57113945132005,22,22
0,23,56950.953125,57917.421875,258797.3016417682,271.2900169019704,23,23
0,24,59385.0,60393.53125,258558.2099896199,239.0916521482868,24,24
0,25,61801.671875,62852.40625,258346.4898840905,211.72010552941356,25,25
0,26,64229.328125,65321.703125,258158.10943469446,188.38044939603424,26,26
0,27,66658.828125,67792.90625,257989.76933098544,168.34010370902251,27,27
0,28,69075.515625,70251.0625,257838.72715723852,151.04217374691507,28,28
0,29,71546.625,72764.40625,257702.69418898073,136.0329682577867,29,29
0,30,73980.046875,75239.125,257579.7518895484,122.94229943232494,30,30
0,31,76458.34375,77760.03125,257468.28109360515,111.47079594325623,31,31
0,32,79073.34375,80419.078125,257366.89501299325,101.38608061190462,32,32
0,33,81589.734375,82978.96875,257274.41417947414,92.48083351910464,33,33
0,34,84156.453125,85590.0,257189.82830846807,84.5858710060711,34,34
0,35,86995.6875,88477.71875,257112.32069915,77.50760931806872,35,35
0,36,89825.09375,91355.609375,257041.01667296572,71.30402618428343,36,36
0,37,92669.890625,94249.1875,256975.32629296678,65.69037999893771,37,37
0,38,95302.359375,96927.15625,256914.63547050007,60.69082246671314,38,38
0,39,98180.328125,99854.390625,256858.57283227064,56.06263822942856,39,39
0,40,101128.984375,102852.78125,256806.5619689039,52.01086336674052,40,40
0,41,104085.3125,105859.265625,256758.2584225391,48.30354636479751,41,41
0,42,106957.328125,108780.75,256713.31747359378,44.940948945324635,42,42
0,43,109758.125,111630.015625,256671.41915584,41.89831775377388,43,43
0,44,112574.90625,114495.015625,256632.3253391697,39.09381667029811,44,44
0,45,115400.984375,117369.59375,256595.77995495047,36.54538421923644,45,45
0,46,118237.859375,120255.671875,256561.56674459088,34.213210359594086,46,46
0,47,121172.15625,123239.5625,256529.4888486956,32.07789589528693,47,47
0,48,124032.0,126149.265625,256499.3737463573,30.115102338284487,48,48
0,49,126935.359375,129101.28125,256471.04985481387,28.323891543434,49,49
0,50,129746.453125,131960.78125,256444.4024363309,26.64741848295671,50,50
0,51,132537.1875,134799.546875,256419.29189321672,25.110543114191387,51,51
0,52,135349.796875,137660.078125,256395.6012286281,23.690664588619256,52,52
0,53,138131.21875,140489.25,256373.227790208,22.373438420094317,53,53
0,54,140588.84375,142988.765625,256351.96964750096,21.258142707054503,54,54
0,55,143100.15625,145542.328125,256331.94670418533,20.02294331562007,55,55
0,56,145573.65625,148058.625,256312.98149177973,18.96521240560105,56,56
0,57,148170.609375,150699.171875,256294.99860870844,17.982883071294054,57,57
0,58,150716.453125,153288.5625,256277.93064350178,17.06796520666103,58,58
0,59,153239.703125,155854.921875,256261.71454632992,16.216097171854926,59,59
0,60,155788.546875,158447.28125,256246.2990421878,15.415504142118152,60,60
0,61,158328.359375,161030.515625,256231.63021652552,14.668825662287418,61,61
0,62,160891.28125,163637.578125,256217.65799303268,13.972223492834019,62,62
0,63,163490.234375,166280.875,256204.34364318036,13.314349852327723,63,63
0,64,166066.40625,168901.28125,256191.641722054,12.701921126368688,64,64
0,65,168721.796875,171602.15625,256179.5201299271,12.12159212687402,65,65
0,66,171390.828125,174316.921875,256167.93887246912,11.581257457990432,66,66
0,67,174040.671875,177012.015625,256156.8717183873,11.067154081829358,67,67
0,68,176997.296875,180019.0625,256146.39846121537,10.473257171921432,68,68
0,69,179949.484375,183021.484375,256136.26515329885,10.133307916519698,69,69
0,70,182920.875,186043.421875,256126.55963326548,9.705520033370703,70,70
