,Iteration,pararel_time,total_time,now_obj,now_conv,now_lips,num_call_obj,num_call_nbl,num_call_proj,num_call_conv
0,0,0.0,0.0,-5172.100314023201,92.21948499699124,462.9629629629629,0,0,0,0
0,1,0.0625,0.0625,-5356.425110346807,78.87370480557381,462.9629629629629,2,3,2,1
0,2,0.125,0.125,-5499.762504436652,67.5858580918009,462.9629629629629,4,6,4,2
0,3,0.25,0.25,-5642.1310950387315,55.328324648875544,462.9629629629629,6,9,6,3
0,4,0.3125,0.3125,-5770.457506137718,43.111770933157814,462.9629629629629,8,12,8,4
0,5,0.375,0.375,-5878.386199350515,31.69732922858018,462.9629629629629,10,15,10,5
0,6,0.4375,0.484375,-5964.973965192594,27.642696985497185,462.9629629629629,12,18,12,6
0,7,0.5,0.546875,-6032.677562312256,25.3723486074503,462.9629629629629,14,21,14,7
0,8,0.5625,0.609375,-6085.107712502895,22.089063176128,462.9629629629629,16,24,16,8
0,9,0.6875,0.734375,-6125.926550445,18.20549424871325,462.9629629629629,18,27,18,9
0,10,0.75,0.859375,-6158.44118687378,14.135948810480969,462.9629629629629,20,30,20,10
0,11,0.8125,0.921875,-6185.179604611511,12.344360843687223,462.9629629629629,22,33,22,11
0,12,0.9375,1.078125,-6207.805997407313,11.568250978968672,462.9629629629629,24,36,24,12
0,13,1.0625,1.203125,-6227.088779477438,10.664305348781834,462.9629629629629,26,39,26,13
0,14,1.1875,1.328125,-6243.251216273392,9.705398649781678,462.9629629629629,28,42,28,14
0,15,1.3125,1.453125,-6256.920447427083,8.784827027017908,462.9629629629629,30,45,30,15
0,16,1.4375,1.578125,-6268.725557120934,7.897226841604175,462.9629629629629,32,48,32,16
0,17,1.5,1.703125,-6279.137077460661,7.065608281638497,462.9629629629629,34,51,34,17
0,18,1.625,1.828125,-6288.477980848582,6.328784252380636,462.9629629629629,36,54,36,18
0,19,1.6875,1.953125,-6296.876597524887,5.93833235428864,462.9629629629629,38,57,38,19
0,20,1.75,2.015625,-6304.581578554327,5.534112963566297,462.9629629629629,40,60,40,20
0,21,1.8125,2.078125,-6311.677029170762,5.119407215872207,462.9629629629629,42,63,42,21
0,22,1.9375,2.203125,-6318.21351110585,4.757510796806208,462.9629629629629,44,66,44,22
0,23,2.0625,2.328125,-6324.221355539957,4.464572069851235,462.9629629629629,46,69,46,23
0,24,2.125,2.390625,-6329.669870873245,4.206983493269741,462.9629629629629,48,72,48,24
0,25,2.1875,2.453125,-6334.563621168567,3.9671238408337235,462.9629629629629,50,75,50,25
0,26,2.25,2.515625,-6338.967318550477,3.7255151422669384,462.9629629629629,52,78,52,26
0,27,2.25,2.515625,-6342.920679064462,3.480784652825854,462.9629629629629,54,81,54,27
0,28,2.3125,2.578125,-6346.460577061706,3.234176888751913,462.9629629629629,56,84,56,28
0,29,2.5,2.765625,-6349.622449479153,2.988179575285557,462.9629629629629,58,87,58,29
0,30,2.625,2.890625,-6352.441154542662,2.7456228611917757,462.9629629629629,60,90,60,30
0,31,2.75,3.015625,-6354.9498421132585,2.534767720991553,462.9629629629629,62,93,62,31
0,32,2.875,3.140625,-6357.17866271967,2.4769385174046765,462.9629629629629,64,96,64,32
0,33,3.0,3.265625,-6359.114122122113,2.420720219994274,462.9629629629629,66,99,66,33
0,34,3.0625,3.328125,-6360.7520385575845,2.3681810154783514,462.9629629629629,68,102,68,34
0,35,3.125,3.453125,-6362.1454038364545,2.282354173456808,462.9629629629629,70,105,70,35
0,36,3.1875,3.578125,-6363.346863611307,2.2268142348302877,462.9629629629629,72,108,72,36
0,37,3.3125,3.703125,-6364.389293254361,2.111236054539903,462.9629629629629,74,111,74,37
0,38,3.4375,3.828125,-6365.293948694726,1.9440948862449545,462.9629629629629,76,114,76,38
0,39,3.625,4.015625,-6366.095533130335,1.7417379740135122,462.9629629629629,78,117,78,39
0,40,3.6875,4.078125,-6366.819363049965,1.6619665569748892,462.9629629629629,80,120,80,40
0,41,3.8125,4.203125,-6367.482244731799,1.589968545466201,462.9629629629629,82,123,82,41
0,42,3.9375,4.328125,-6368.094176803346,1.528078522037485,462.9629629629629,84,126,84,42
0,43,4.0625,4.453125,-6368.603119857643,1.465199375729159,462.9629629629629,86,129,86,43
0,44,4.1875,4.578125,-6369.012955595093,1.3749413572185558,462.9629629629629,88,132,88,44
0,45,4.25,4.640625,-6369.350595186597,1.2625187477097208,462.9629629629629,90,135,90,45
0,46,4.375,4.765625,-6369.641789111187,1.1767946087320753,462.9629629629629,92,138,92,46
0,47,4.5,4.890625,-6369.906923031184,1.091068007810458,462.9629629629629,94,141,94,47
0,48,4.625,5.015625,-6370.159535660033,1.0062911999274422,462.9629629629629,96,144,96,48
0,49,4.6875,5.078125,-6370.407005034612,1.0183320473115751,462.9629629629629,98,147,98,49
0,50,4.8125,5.203125,-6370.640863050351,1.0890589281697576,462.9629629629629,100,150,100,50
0,51,4.9375,5.328125,-6370.848100103441,1.1666262443995983,462.9629629629629,102,153,102,51
0,52,5.0625,5.453125,-6371.036923964535,1.227704665068324,462.9629629629629,104,156,104,52
0,53,5.125,5.515625,-6371.212743534105,1.266658544534378,462.9629629629629,106,159,106,53
0,54,5.1875,5.578125,-6371.3804985300685,1.2797429924548585,462.9629629629629,108,162,108,54
0,55,5.3125,5.703125,-6371.544370328291,1.2656475834675716,462.9629629629629,110,165,110,55
0,56,5.359375,5.8125,-6371.706980116109,1.2255016996127521,462.9629629629629,112,168,112,56
0,57,5.484375,5.9375,-6371.8696202542915,1.162458635969637,462.9629629629629,114,171,114,57
0,58,5.53125,5.984375,-6372.0343087685105,1.080913758009368,462.9629629629629,116,174,116,58
0,59,5.59375,6.046875,-6372.202208737721,1.093204496010049,462.9629629629629,118,177,118,59
0,60,5.65625,6.171875,-6372.371694851741,1.1549565433683995,462.9629629629629,120,180,120,60
0,61,5.78125,6.296875,-6372.538265946283,1.0431904489075237,462.9629629629629,122,183,122,61
0,62,5.90625,6.421875,-6372.694644760127,0.8232252264775117,462.9629629629629,124,186,124,62
0,63,6.03125,6.546875,-6372.835151669656,0.7882806850960842,462.9629629629629,126,189,126,63
0,64,6.09375,6.609375,-6372.957140348739,0.7471819652597214,462.9629629629629,128,192,128,64
0,65,6.21875,6.734375,-6373.060395255209,0.7002172016092278,462.9629629629629,130,195,130,65
0,66,6.28125,6.796875,-6373.145477469787,0.6479254535757368,462.9629629629629,132,198,132,66
0,67,6.34375,6.859375,-6373.210407133361,0.5910718986133094,462.9629629629629,134,201,134,67
0,68,6.40625,6.921875,-6373.260105440706,0.5305411854784166,462.9629629629629,136,204,136,68
0,69,6.46875,6.984375,-6373.2982441325585,0.5027339288417965,462.9629629629629,138,207,138,69
0,70,6.53125,7.109375,-6373.327889307488,0.5732629551960775,462.9629629629629,140,210,140,70
0,71,6.59375,7.171875,-6373.3503306002,0.6290832871224552,462.9629629629629,142,213,142,71
0,72,6.65625,7.234375,-6373.369045388702,0.6699317683832149,462.9629629629629,144,216,144,72
0,73,6.71875,7.296875,-6373.3841062686115,0.6951530457732717,462.9629629629629,146,219,146,73
0,74,6.84375,7.421875,-6373.397592035131,0.703300083810789,462.9629629629629,148,222,148,74
0,75,6.96875,7.546875,-6373.410635754896,0.6943482319376315,462.9629629629629,150,225,150,75
0,76,7.09375,7.671875,-6373.423890992906,0.6690586638991647,462.9629629629629,152,228,152,76
0,77,7.15625,7.734375,-6373.437133852789,0.6285135673682358,462.9629629629629,154,231,154,77
0,78,7.28125,7.859375,-6373.450008333597,0.5737253929201778,462.9629629629629,156,234,156,78
0,79,7.390625,7.96875,-6373.462633699239,0.539982376342941,462.9629629629629,158,237,158,79
0,80,7.453125,8.03125,-6373.475169274768,0.5313421132418981,462.9629629629629,160,240,160,80
0,81,7.578125,8.15625,-6373.487766401488,0.4986466664189564,462.9629629629629,162,243,162,81
0,82,7.640625,8.21875,-6373.500534227496,0.46440737469684,462.9629629629629,164,246,164,82
0,83,7.765625,8.34375,-6373.513530994691,0.4646447151469899,462.9629629629629,166,249,166,83
0,84,7.890625,8.46875,-6373.52678750988,0.46215546960415277,462.9629629629629,168,252,168,84
0,85,7.953125,8.59375,-6373.540345671099,0.47269945781108014,462.9629629629629,170,255,170,85
0,86,8.078125,8.71875,-6373.554163038949,0.4800109292276993,462.9629629629629,172,258,172,86
0,87,8.140625,8.78125,-6373.568364651253,0.481738245604296,462.9629629629629,174,261,174,87
0,88,8.265625,8.90625,-6373.583106389831,0.4776492288183052,462.9629629629629,176,264,176,88
0,89,8.375,9.015625,-6373.598448037905,0.4674890181420155,462.9629629629629,178,267,178,89
0,90,8.4375,9.078125,-6373.61435889447,0.45049992392787086,462.9629629629629,180,270,180,90
0,91,8.5625,9.203125,-6373.630754561072,0.42618000224837793,462.9629629629629,182,273,182,91
0,92,8.671875,9.3125,-6373.6474535037,0.3944662356750168,462.9629629629629,184,276,184,92
0,93,8.765625,9.40625,-6373.664161793699,0.35570347912143596,462.9629629629629,186,279,186,93
0,94,8.890625,9.53125,-6373.680494918581,0.33085334687140433,462.9629629629629,188,282,188,94
0,95,8.9375,9.578125,-6373.696020968463,0.3111207637461355,462.9629629629629,190,285,190,95
0,96,9.0,9.640625,-6373.710309181943,0.29404456623155717,462.9629629629629,192,288,192,96
0,97,9.0625,9.703125,-6373.722993960501,0.26175267988018014,462.9629629629629,194,291,194,97
0,98,9.1875,9.828125,-6373.733691309489,0.22663234912773156,462.9629629629629,196,294,196,98
0,99,9.3125,9.953125,-6373.7422039808525,0.21758080568319293,462.9629629629629,198,297,198,99
0,100,9.375,10.015625,-6373.748467629401,0.22168609217948632,462.9629629629629,200,300,200,100
0,101,9.5,10.140625,-6373.752549660539,0.25545271758471433,462.9629629629629,202,303,202,101
0,102,9.625,10.265625,-6373.754642169625,0.2818731686920124,462.9629629629629,204,306,204,102
0,103,9.6875,10.328125,-6373.755040877205,0.3005791799166033,462.9629629629629,206,309,206,103
0,104,9.6875,10.390625,-6373.754111410249,0.3114123365817836,462.9629629629629,208,312,208,104
0,105,9.75,10.453125,-6373.752248177882,0.3144249656931901,462.9629629629629,210,315,210,105
0,106,9.8125,10.515625,-6373.7539183177005,0.30709354012172785,462.9629629629629,212,318,212,106
0,107,9.875,10.578125,-6373.755969027492,0.297936968814394,462.9629629629629,214,321,214,107
0,108,10.0,10.703125,-6373.758335690383,0.28715190091154774,462.9629629629629,216,324,216,108
0,109,10.109375,10.8125,-6373.760956894977,0.2749282995243618,462.9629629629629,218,327,218,109
0,110,10.234375,10.9375,-6373.763737257461,0.261458399194205,462.9629629629629,220,330,220,110
0,111,10.296875,11.0,-6373.76655086957,0.24693600995009657,462.9629629629629,222,333,222,111
0,112,10.40625,11.109375,-6373.769450266319,0.23154434092056686,462.9629629629629,224,336,224,112
0,113,10.53125,11.234375,-6373.772392609424,0.21547353183495943,462.9629629629629,226,339,226,113
0,114,10.703125,11.40625,-6373.775340254764,0.1989115962011203,462.9629629629629,228,342,228,114
0,115,10.828125,11.53125,-6373.778260847302,0.18204232689232924,462.9629629629629,230,345,230,115
0,116,10.953125,11.65625,-6373.781127194734,0.1715418941788709,462.9629629629629,232,348,232,116
0,117,11.015625,11.71875,-6373.783916985422,0.16978562901586614,462.9629629629629,234,351,234,117
0,118,11.078125,11.78125,-6373.786612410375,0.16720179186338413,462.9629629629629,236,354,236,118
0,119,11.140625,11.84375,-6373.789199738316,0.16381299527613358,462.9629629629629,238,357,238,119
0,120,11.203125,11.90625,-6373.791668879571,0.15966179082364906,462.9629629629629,240,360,240,120
0,121,11.265625,11.96875,-6373.794012961079,0.15480817832226723,462.9629629629629,242,363,242,121
0,122,11.390625,12.09375,-6373.796227923345,0.14932666115129578,462.9629629629629,244,366,244,122
0,123,11.515625,12.21875,-6373.798312141678,0.1433029929014955,462.9629629629629,246,369,246,123
0,124,11.640625,12.34375,-6373.800266069128,0.13683076972134156,462.9629629629629,248,372,248,124
0,125,11.703125,12.40625,-6373.80209189693,0.1300080201325713,462.9629629629629,250,375,250,125
0,126,11.828125,12.53125,-6373.803793229262,0.12293393134993025,462.9629629629629,252,378,252,126
0,127,11.890625,12.65625,-6373.805374771688,0.115705831277789,462.9629629629629,254,381,254,127
0,128,11.953125,12.71875,-6373.806842035681,0.10841652154412262,462.9629629629629,256,384,256,128
0,129,12.015625,12.78125,-6373.80820106418,0.10115203175661591,462.9629629629629,258,387,258,129
0,130,12.078125,12.90625,-6373.809458184562,0.09398984036552083,462.9629629629629,260,390,260,130
