,Iteration,pararel_time,total_time,now_obj,now_conv,num_call_obj,num_call_dir
0,0,0.0,0.0,1235633.8134759367,1.7976931348623157e+308,0,0
0,1,45481.515625,49885.375,657358.5412062278,578275.2722697088,37,1
0,2,64440.625,70634.921875,539356.9618768468,118001.579329381,57,2
0,3,78720.140625,86266.0625,522639.3381609275,16717.623715919326,75,3
0,4,92509.625,101381.75,514275.152664629,8364.185496298538,92,4
0,5,108060.03125,118430.25,508443.8160874781,5831.3365771509125,108,5
0,6,119606.390625,131090.890625,506332.5605189939,2111.2555684841936,123,6
0,7,131197.15625,143798.546875,505446.9751063776,885.5854126162594,139,7
0,8,143865.734375,157700.703125,503587.62518005143,1859.349926326191,155,8
0,9,155320.765625,170263.4375,503013.4748671604,574.1503128910554,170,9
0,10,165597.34375,181543.296875,502682.0944237859,331.3804433744517,183,10
0,11,178296.0,195471.359375,502511.6437948968,170.45062888914254,201,11
0,12,186462.125,204432.875,502366.60466241685,145.0391324799275,213,12
0,13,197070.078125,216069.953125,502288.25526570855,78.349396708305,228,13
0,14,205977.484375,225844.265625,502224.50536271324,63.74990299530327,241,14
0,15,217042.359375,237983.546875,502193.6769046773,30.828458035946824,256,15
0,16,226235.078125,248067.9375,502161.1897724457,32.487132231588475,269,16
0,17,237113.046875,259996.65625,502144.761749416,16.428023029700853,284,17
0,18,245660.109375,269367.140625,502122.926575298,21.83517411799403,297,18
0,19,256288.375,281016.375,502112.38321443985,10.543360858166125,312,19
0,20,264445.0,289960.125,502100.455447853,11.927766586828511,324,20
0,21,275152.59375,301698.984375,502094.29252469714,6.162923155876342,339,21
0,22,281999.34375,309210.0,502085.9413192742,8.351205422950443,349,22
0,23,292777.859375,321026.890625,502080.78240631346,5.158912960730959,366,23
0,24,300857.9375,329889.9375,502070.5825231782,10.199883135268465,377,24
0,25,311837.484375,341936.046875,502062.325924136,8.256599042215385,393,25
0,26,320452.78125,351386.984375,502059.60696634965,2.7189577863318846,406,26
0,27,328786.359375,360525.40625,502058.58267120505,1.0242951445979998,418,27
0,28,336258.21875,368728.046875,502057.5813889614,1.001282243640162,429,28
0,29,344869.6875,378175.296875,502057.0199619854,0.5614269759971648,442,29
0,30,351488.921875,385457.984375,502056.3502842365,0.6696777489269152,451,30
0,31,360282.203125,395129.96875,502055.7885119461,0.5617722903843969,464,31
0,32,368604.21875,404282.578125,502054.7697300985,1.0187818476115353,476,32
0,33,377709.125,414296.65625,502053.27430114103,1.495428957452532,490,33
0,34,386395.328125,423852.828125,502052.6251134612,0.6491876798099838,504,34
0,35,396079.421875,434509.875,502052.35287145653,0.2722420046920888,520,35
0,36,424357.546875,465605.5,502052.1910166315,0.16185482504079118,576,36
0,37,430222.78125,472058.921875,502051.98183340015,0.20918323134537786,583,37
0,38,437506.515625,480068.4375,502051.65209304634,0.32974035380175337,593,38
0,39,444593.75,487861.453125,502051.068552247,0.5835407993290573,603,39
0,40,472403.5,518409.671875,502050.9721034268,0.09644882020074874,658,40
