,Iteration,pararel_time,total_time,now_obj,now_conv,num_call_obj,num_call_dir
0,0,0.0,0.0,1216419.537877334,1.7976931348623157e+308,0,0
0,1,1651.9375,1732.765625,714598.8692512736,501820.6686260605,1,1
0,2,4094.1875,4293.0625,541796.3514822659,172802.5177690077,2,2
0,3,5533.21875,5801.921875,456400.79375278775,85395.55772947811,3,3
0,4,6418.5,6730.71875,386532.53146261844,69868.26229016931,4,4
0,5,7429.75,7790.796875,347362.2091010023,39170.32236161613,5,5
0,6,8495.796875,8908.09375,324686.2945224772,22675.914578525117,6,6
0,7,9558.515625,10021.6875,310428.95774633996,14257.336776137236,7,7
0,8,10465.25,10972.265625,300864.9745708696,9563.983175470377,8,8
0,9,11353.328125,11903.390625,294161.7313474644,6703.24322340521,9,9
0,10,12280.515625,12875.484375,289273.84580879577,4887.885538668605,10,10
0,11,13224.421875,13864.546875,285619.16423761577,3654.681571180001,11,11
0,12,14216.453125,14903.4375,282809.7793858167,2809.3848517990555,12,12
0,13,15216.96875,15951.71875,280612.6812584519,2197.0981273648213,13,13
0,14,16118.71875,16897.265625,278860.29418342194,1752.3870750299538,14,14
0,15,17035.625,17857.609375,277444.26494819846,1416.0292352234828,15,15
0,16,17955.71875,18822.296875,276283.5329809167,1160.731967281783,16,16
0,17,18925.421875,19838.375,275321.0734683128,962.4595126038766,17,17
0,18,19918.078125,20879.1875,274514.40399472765,806.6694735851488,18,18
0,19,20926.3125,21935.734375,273832.2620872216,682.1419075060403,19,19
0,20,21799.609375,22851.390625,273251.0825916269,581.1794955946971,20,20
0,21,22679.75,23773.8125,272752.01053394785,499.0720576790627,21,21
0,22,23568.046875,24705.359375,272320.3974724981,431.6130614497233,22,22
0,23,24468.40625,25649.609375,271944.84265150223,375.55482099589426,23,23
0,24,25419.921875,26646.671875,271616.134878744,328.7077727582073,24,24
0,25,26380.75,27653.78125,271326.8488888113,289.2859899327159,25,25
0,26,27276.046875,28591.9375,271070.9714572665,255.8774315448245,26,26
0,27,28194.53125,29553.9375,270843.64477312873,227.3266841377481,27,27
0,28,29133.0625,30537.375,270640.80280291947,202.84197020926513,28,28
