,Iteration,pararel_time,total_time,now_obj,now_conv,num_call_obj,num_call_dir
0,225,55083.921875,56315.96875,623305.8143631695,0.18596201902255416,225,225
0,226,55344.40625,56582.25,623305.6305616417,0.18380152783356607,226,226
0,227,55605.109375,56848.734375,623305.4488746582,0.18168698344379663,227,227
0,228,55865.109375,57114.4375,623305.2692964964,0.17957816179841757,228,228
0,229,56114.578125,57369.15625,623305.0810835625,0.18821293395012617,229,229
0,230,56363.40625,57623.515625,623304.905532764,0.17555079841986299,230,230
0,231,56612.5,57878.234375,623304.7320106273,0.17352213675621897,231,231
0,232,56861.09375,58132.28125,623304.5604420386,0.17156858870293945,232,232
0,233,57110.734375,58387.5,623304.3912781981,0.16916384047362953,233,233
0,234,57359.84375,58642.078125,623304.2236114214,0.16766677668783814,234,234
0,235,57609.375,58897.453125,623304.0578041063,0.16580731514841318,235,235
0,236,57858.484375,59152.1875,623303.8938298151,0.16397429117932916,236,236
0,237,58108.578125,59407.96875,623303.732138135,0.16169168008491397,237,237
0,238,58358.25,59663.03125,623303.5718060089,0.16033212607726455,238,238
0,239,58608.15625,59918.5,623303.4132638611,0.15854214783757925,239,239
0,240,58857.0625,60173.359375,623303.2564658958,0.15679796529002488,240,240
0,241,59107.171875,60429.3125,623303.101842372,0.15462352382019162,241,241
0,242,59325.5625,60652.578125,623302.9219660243,0.1798763476544991,242,242
0,243,59544.875,60876.671875,623302.7702668828,0.1516991414828226,243,243
0,244,59762.859375,61099.40625,623302.6196859597,0.15058092318940908,244,244
0,245,59981.828125,61323.15625,623302.4711874449,0.14849851478356868,245,245
0,246,60200.171875,61546.46875,623302.3242618521,0.14692559279501438,246,246
0,247,60419.25,61770.3125,623302.178887182,0.14537467004265636,247,247
0,248,60637.453125,61993.625,623302.035053549,0.14383363304659724,248,248
0,249,60855.796875,62217.296875,623301.892763465,0.14229008404072374,249,249
0,250,61073.578125,62439.890625,623301.7514551001,0.1413083648076281,250,250
0,251,61292.375,62663.359375,623301.612099437,0.13935566309373826,251,251
0,252,61509.453125,62885.421875,623301.4736148848,0.1384845522698015,252,252
0,253,61727.203125,63108.453125,623301.337127574,0.1364873107522726,253,253
0,254,61944.46875,63330.71875,623301.20206441,0.13506316405255347,254,254
0,255,62162.890625,63554.015625,623301.0689549664,0.13310944358818233,255,255
0,256,62380.84375,63776.796875,623300.9366772382,0.1322777281748131,256,256
0,257,62599.640625,64000.5,623300.8062958444,0.13038139382842928,257,257
0,258,62817.71875,64223.4375,623300.6767164229,0.12957942148204893,258,258
0,259,63036.3125,64446.984375,623300.548452362,0.12826406094245613,259,259
0,260,63254.65625,64670.28125,623300.4220143994,0.1264379625208676,260,260
0,261,63473.4375,64893.984375,623300.2963211493,0.1256932500982657,261,261
0,262,63692.09375,65117.65625,623300.1724272947,0.12389385467395186,262,262
0,263,63911.578125,65341.78125,623300.0492387898,0.12318850483279675,263,263
0,264,64130.546875,65565.578125,623299.9278337634,0.12140502640977502,264,264
0,265,64350.140625,65790.3125,623299.807106908,0.12072685547173023,265,265
0,266,64569.0,66014.328125,623299.6876123303,0.11949457763694227,266,266
0,267,64789.375,66239.53125,623299.569824193,0.11778813728597015,267,267
0,268,65008.515625,66463.46875,623299.4526448466,0.11717934638727456,268,268
0,269,65229.046875,66688.859375,623299.3371900835,0.115454763174057,269,269
0,270,65448.78125,66913.421875,623299.2223224058,0.11486767767928541,270,270
0,271,65669.1875,67138.828125,623299.1085815234,0.11374088237062097,271,271
0,272,65889.21875,67363.703125,623298.9964646881,0.11211683531291783,272,272
0,273,66110.5,67589.765625,623298.884911003,0.11155368504114449,273,273
0,274,66330.875,67815.078125,623298.7749827529,0.10992825019638985,274,274
0,275,66552.28125,68041.375,623298.6655672839,0.10941546899266541,275,275
0,276,66772.796875,68266.921875,623298.5571935081,0.10837377572897822,276,276
0,277,66994.203125,68493.34375,623298.4503975675,0.10679594066459686,277,277
0,278,67215.28125,68719.609375,623298.3440810302,0.10631653724703938,278,278
0,279,67436.8125,68946.34375,623298.2387769334,0.10530409682542086,279,279
0,280,67659.015625,69173.515625,623298.1349992909,0.10377764247823507,280,280
0,281,67880.96875,69400.546875,623298.0316663291,0.10333296179305762,281,281
0,282,68102.890625,69627.421875,623297.9292916877,0.10237464145757258,282,282
0,283,68327.03125,69856.53125,623297.8284059841,0.10088570357766002,283,283
0,284,68555.296875,70089.875,623297.7279461158,0.10045986832119524,284,284
0,285,68782.84375,70322.59375,623297.6283895453,0.09955657052341849,285,285
